SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1762584,254145,Consumer loans,7996.05,45715.5,45099.0,2745.0,45715.5,SUNDAY,10,Y,1,0.0624854641220329,,,XAP,Approved,-2847,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Stone,50,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-2816.0,-2666.0,-2696.0,-2588.0,1.0
1535868,455294,Consumer loans,10688.355,88218.0,95980.5,0.0,88218.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-631,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-600.0,-330.0,-390.0,-386.0,0.0
1490898,130006,Cash loans,39915.855,630000.0,791667.0,,630000.0,FRIDAY,11,Y,1,,,,XNA,Approved,-1019,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,,,,,,
2040393,303669,Cash loans,20881.08,450000.0,533160.0,,450000.0,SATURDAY,9,Y,1,,,,XNA,Approved,-1006,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
1353476,402829,Consumer loans,9198.765,120361.5,138235.5,0.0,120361.5,TUESDAY,9,Y,1,0.0,,,XAP,Refused,-1200,Cash through the bank,SCO,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,100,Consumer electronics,18.0,low_normal,POS household with interest,,,,,,
1813897,433586,Cash loans,43551.0,1350000.0,1350000.0,,1350000.0,MONDAY,16,Y,1,,,,XNA,Refused,-6,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2739732,408094,Cash loans,45336.105,1350000.0,1546020.0,,1350000.0,TUESDAY,13,Y,1,,,,XNA,Refused,-902,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
2081465,255012,Cash loans,,0.0,0.0,,,MONDAY,6,Y,1,,,,XNA,Canceled,-254,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2128756,179580,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-385,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2721986,215055,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-333,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1007393,212395,Revolving loans,9000.0,0.0,180000.0,,,FRIDAY,19,Y,1,,,,XAP,Approved,-2216,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-2215.0,-2177.0,365243.0,-1235.0,365243.0,0.0
1004237,375040,Consumer loans,10847.43,89955.0,91354.5,17991.0,89955.0,MONDAY,20,Y,1,0.1791919607615725,,,XAP,Approved,-964,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,32,Connectivity,12.0,high,POS mobile with interest,365243.0,-919.0,-589.0,-619.0,-615.0,0.0
2101337,276518,Consumer loans,7902.27,69660.0,79776.0,0.0,69660.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-210,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,150,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-180.0,150.0,365243.0,365243.0,1.0
1631876,177377,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-290,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2459059,193778,Consumer loans,10774.575,60151.5,53685.0,9000.0,60151.5,SUNDAY,13,Y,1,0.156366246818508,,,XAP,Approved,-2546,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,12,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2493.0,-2343.0,-2343.0,-2336.0,1.0
2768746,272474,Revolving loans,11250.0,0.0,225000.0,,0.0,FRIDAY,17,Y,1,,,,XAP,Refused,-1389,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1153097,408883,Consumer loans,5611.275,29601.0,27958.5,2961.0,29601.0,SATURDAY,14,Y,1,0.1042965824744313,,,XAP,Approved,-2287,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,41,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2256.0,-2106.0,-2106.0,-2104.0,1.0
1506627,329791,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-66,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2466271,137477,Consumer loans,6319.89,57510.0,56884.5,5751.0,57510.0,SUNDAY,12,Y,1,0.0999969956044386,,,XAP,Approved,-1545,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,87,Connectivity,12.0,high,POS mobile with interest,365243.0,-1503.0,-1173.0,-1203.0,-1195.0,0.0
1632887,334660,Consumer loans,,115830.0,115830.0,0.0,115830.0,SUNDAY,12,Y,1,0.0,,,XAP,Unused offer,-985,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
1899288,107563,Consumer loans,31537.8,610609.5,597420.0,61065.0,610609.5,THURSDAY,17,Y,1,0.1009974963190298,,,XAP,Approved,-288,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,300,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-258.0,432.0,365243.0,365243.0,1.0
2501104,255460,Cash loans,6037.155,67500.0,76410.0,,67500.0,THURSDAY,13,Y,1,,,,Repairs,Refused,-495,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,,,,,,
1699638,185560,Cash loans,28735.245,630000.0,886693.5,,630000.0,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-1308,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1201817,344137,Cash loans,48417.075,454500.0,472500.0,,454500.0,THURSDAY,17,Y,1,,,,XNA,Approved,-49,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-19.0,311.0,-19.0,365243.0,1.0
1632087,214128,Revolving loans,11250.0,225000.0,225000.0,,225000.0,THURSDAY,11,Y,1,,,,XAP,Refused,-551,XNA,HC,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),5,XNA,0.0,XNA,Card Street,,,,,,
1347945,325583,Cash loans,23366.205,225000.0,239850.0,,225000.0,MONDAY,8,Y,1,,,,XNA,Approved,-210,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-180.0,150.0,365243.0,365243.0,1.0
1273508,356469,Cash loans,28277.28,135000.0,139455.0,,135000.0,FRIDAY,12,Y,1,,,,XNA,Refused,-952,Cash through the bank,SCO,Unaccompanied,New,XNA,Cash,walk-in,AP+ (Cash loan),3,XNA,6.0,high,Cash Street: high,,,,,,
2765280,398678,Consumer loans,8380.305,138433.5,162189.0,0.0,138433.5,SATURDAY,17,Y,1,0.0,,,XAP,Approved,-683,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,1046,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-652.0,38.0,365243.0,365243.0,0.0
1943104,363968,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-270,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2221255,342837,Consumer loans,12605.04,192150.0,192150.0,0.0,192150.0,MONDAY,4,Y,1,0.0,,,XAP,Approved,-1585,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,17,Construction,18.0,low_normal,POS industry with interest,365243.0,-1554.0,-1044.0,-1044.0,-1039.0,0.0
1372053,327295,Consumer loans,9673.965,71955.0,79555.5,0.0,71955.0,SUNDAY,7,Y,1,0.0,,,XAP,Refused,-1158,Cash through the bank,HC,,Repeater,Computers,POS,XNA,Country-wide,45,Connectivity,12.0,high,POS mobile with interest,,,,,,
2693852,422865,Revolving loans,16875.0,337500.0,337500.0,,337500.0,TUESDAY,17,Y,1,,,,XAP,Refused,-381,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
2731427,293177,Cash loans,24246.0,675000.0,675000.0,,675000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-1014,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-984.0,426.0,-954.0,-948.0,0.0
1822197,354492,Consumer loans,7687.35,65925.0,67909.5,4500.0,65925.0,MONDAY,13,Y,1,0.0676832334280597,,,XAP,Approved,-996,Cash through the bank,XAP,Family,Refreshed,Consumer Electronics,POS,XNA,Stone,358,Consumer electronics,12.0,high,POS household with interest,365243.0,-965.0,-635.0,-635.0,-632.0,0.0
2571380,451084,Cash loans,23062.995,234000.0,246663.0,,234000.0,TUESDAY,16,Y,1,,,,XNA,Approved,-421,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-391.0,-61.0,-181.0,-178.0,1.0
2170735,398161,Cash loans,16880.31,225000.0,322389.0,,225000.0,SUNDAY,10,Y,1,,,,Other,Refused,-318,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle,,,,,,
2498381,146114,Cash loans,,0.0,0.0,,,MONDAY,17,Y,1,,,,XNA,Canceled,-109,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1237332,304614,Cash loans,8533.485,135000.0,152820.0,,135000.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-440,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-410.0,280.0,365243.0,365243.0,1.0
2837597,308738,Consumer loans,6207.975,57919.5,67095.0,0.0,57919.5,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-351,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,140,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-321.0,9.0,365243.0,365243.0,1.0
1571978,433886,Cash loans,,0.0,0.0,,,SATURDAY,15,Y,1,,,,XNA,Canceled,-194,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1867224,322856,Cash loans,55380.6,1800000.0,2013840.0,,1800000.0,MONDAY,19,Y,1,,,,Other,Canceled,-336,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1234331,190094,Cash loans,13833.99,225000.0,268065.0,0.0,225000.0,MONDAY,9,Y,1,0.0,,,XNA,Approved,-1732,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1702.0,-652.0,-802.0,-795.0,1.0
1574714,143219,Cash loans,22010.76,292500.0,316246.5,,292500.0,SUNDAY,11,Y,1,,,,XNA,Approved,-329,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-299.0,211.0,365243.0,365243.0,1.0
1131852,387613,Consumer loans,5038.2,54000.0,54000.0,0.0,54000.0,TUESDAY,9,Y,1,0.0,,,XAP,Approved,-1159,Cash through the bank,XAP,Other_B,Repeater,Furniture,POS,XNA,Stone,70,Furniture,12.0,low_normal,POS industry with interest,365243.0,-1126.0,-796.0,-796.0,-790.0,0.0
1791111,198362,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-122,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1030873,391254,Consumer loans,3538.305,30105.0,31257.0,1665.0,30105.0,MONDAY,15,Y,1,0.0550797753367463,,,XAP,Approved,-2290,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,12.0,high,POS household with interest,365243.0,-2259.0,-1929.0,-2169.0,-2165.0,0.0
2398483,216866,Consumer loans,7141.995,75150.0,75150.0,0.0,75150.0,FRIDAY,17,Y,1,0.0,,,XAP,Refused,-712,Cash through the bank,LIMIT,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,23,Construction,12.0,low_normal,POS industry with interest,,,,,,
2442785,194680,Cash loans,,0.0,0.0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-367,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2703017,223294,Consumer loans,3104.685,31050.0,27945.0,3105.0,31050.0,THURSDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-2860,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,41,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2828.0,-2558.0,-2558.0,-2549.0,0.0
1464481,371966,Consumer loans,12138.75,135229.5,119605.5,27049.5,135229.5,WEDNESDAY,4,Y,1,0.2008752824346564,,,XAP,Approved,-574,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,middle,POS mobile with interest,365243.0,-543.0,-213.0,-213.0,-206.0,0.0
1945841,397403,Consumer loans,21585.195,421092.0,210546.0,210546.0,421092.0,WEDNESDAY,16,Y,1,0.5445454545454544,,,XAP,Approved,-517,XNA,XAP,,New,Clothing and Accessories,POS,XNA,Stone,60,Clothing,12.0,middle,POS industry with interest,365243.0,-486.0,-156.0,-366.0,-359.0,0.0
1418437,434627,Consumer loans,13969.755,104760.0,73332.0,31428.0,104760.0,MONDAY,13,Y,1,0.3267272727272727,,,XAP,Approved,-1148,XNA,XAP,,Repeater,Fitness,POS,XNA,Regional / Local,2000,Industry,6.0,middle,POS industry with interest,365243.0,-1114.0,-964.0,-964.0,-958.0,0.0
2211972,138186,Consumer loans,31095.045,206955.0,168903.0,45000.0,206955.0,WEDNESDAY,17,Y,1,0.2291182961860791,,,XAP,Approved,-1018,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,27,Furniture,6.0,middle,POS industry with interest,365243.0,-984.0,-834.0,-834.0,-832.0,0.0
1249491,129964,Consumer loans,3897.945,83628.0,83628.0,0.0,83628.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-949,Cash through the bank,XAP,Other_B,Repeater,Consumer Electronics,POS,XNA,Stone,25,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-918.0,-228.0,-228.0,-220.0,0.0
1893433,337388,Cash loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-483,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1496393,278609,Cash loans,12419.235,112500.0,119925.0,,112500.0,FRIDAY,8,Y,1,,,,XNA,Approved,-922,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-892.0,-562.0,-712.0,-703.0,1.0
1917591,168910,Consumer loans,5866.515,43636.5,48244.5,0.0,43636.5,FRIDAY,16,Y,1,0.0,,,XAP,Refused,-1008,Cash through the bank,LIMIT,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,7120,Consumer electronics,12.0,high,POS household with interest,,,,,,
1929322,434273,Consumer loans,12078.405,103936.5,114912.0,0.0,103936.5,TUESDAY,16,Y,1,0.0,,,XAP,Refused,-959,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,12.0,middle,POS household with interest,,,,,,
1662294,322501,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,15,Y,1,,,,XAP,Refused,-237,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
2090685,271837,Revolving loans,29250.0,0.0,585000.0,,,MONDAY,12,Y,1,,,,XAP,Approved,-786,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-785.0,-745.0,365243.0,-408.0,365243.0,0.0
2380798,444169,Revolving loans,13500.0,270000.0,270000.0,,270000.0,WEDNESDAY,17,Y,1,,,,XAP,Refused,-239,XNA,HC,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2486521,228176,Cash loans,47751.57,229500.0,262404.0,,229500.0,SATURDAY,13,Y,1,,,,XNA,Approved,-418,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,low_normal,Cash X-Sell: low,365243.0,-388.0,-238.0,-238.0,-235.0,1.0
2763195,349984,Cash loans,12734.19,135000.0,148365.0,0.0,135000.0,TUESDAY,7,Y,1,0.0,,,XNA,Approved,-1989,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,18.0,high,Cash X-Sell: high,365243.0,-1959.0,-1449.0,-1449.0,-1445.0,1.0
2791141,203459,Consumer loans,7201.53,57555.0,62622.0,0.0,57555.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-624,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,150,Consumer electronics,10.0,middle,POS household with interest,365243.0,-593.0,-323.0,-533.0,-526.0,0.0
1097340,185572,Cash loans,25932.915,450000.0,533160.0,,450000.0,SATURDAY,10,Y,1,,,,XNA,Refused,-777,Cash through the bank,LIMIT,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
1529212,157962,Cash loans,64547.46,562500.0,584775.0,,562500.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-351,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
2405161,350173,Consumer loans,2729.205,30213.0,27040.5,6043.5,30213.0,SATURDAY,8,Y,1,0.1989457414185378,,,XAP,Approved,-112,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,60,Connectivity,12.0,middle,POS mobile with interest,365243.0,-81.0,249.0,-21.0,-13.0,0.0
2102233,231980,Cash loans,8073.36,81000.0,86346.0,,81000.0,FRIDAY,9,Y,1,,,,XNA,Approved,-355,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-325.0,5.0,-55.0,-45.0,1.0
1870958,275899,Consumer loans,24035.355,257503.5,257503.5,0.0,257503.5,TUESDAY,11,Y,1,0.0,,,XAP,Approved,-835,Cash through the bank,XAP,,New,Auto Accessories,POS,XNA,Stone,5,Consumer electronics,12.0,low_normal,POS industry with interest,365243.0,-803.0,-473.0,-503.0,-494.0,0.0
1774961,271468,Consumer loans,6059.16,71280.0,64152.0,7128.0,71280.0,FRIDAY,11,Y,1,0.1089090909090909,,,XAP,Approved,-418,Cash through the bank,XAP,,New,Homewares,POS,XNA,Regional / Local,50,Construction,12.0,low_normal,POS other with interest,365243.0,-373.0,-43.0,-73.0,-66.0,0.0
2098644,175076,Revolving loans,22500.0,0.0,450000.0,,,MONDAY,17,Y,1,,,,XAP,Refused,-724,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2637027,142479,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-32,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1748349,209569,Cash loans,8675.955,45000.0,46485.0,,45000.0,THURSDAY,10,Y,1,,,,XNA,Approved,-664,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-634.0,-484.0,-484.0,-479.0,1.0
2649294,189152,Cash loans,8040.96,144000.0,144000.0,,144000.0,SATURDAY,10,Y,1,,,,XNA,Refused,-318,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
2290115,425498,Consumer loans,4219.11,93654.0,93654.0,0.0,93654.0,TUESDAY,20,Y,1,0.0,,,XAP,Approved,-583,Cash through the bank,XAP,,New,Photo / Cinema Equipment,POS,XNA,Regional / Local,980,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-552.0,138.0,365243.0,365243.0,0.0
2820285,129164,Consumer loans,3559.455,27751.5,30501.0,0.0,27751.5,MONDAY,10,Y,1,0.0,,,XAP,Approved,-2790,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,82,Connectivity,12.0,high,POS mobile with interest,365243.0,-2759.0,-2429.0,-2489.0,-2483.0,1.0
1488604,256210,Consumer loans,10079.775,71910.0,70047.0,7200.0,71910.0,SATURDAY,4,Y,1,0.1015114443985468,,,XAP,Approved,-2168,XNA,XAP,Group of people,Repeater,Mobile,POS,XNA,Country-wide,117,Connectivity,10.0,high,POS mobile with interest,365243.0,-2137.0,-1867.0,-1867.0,-1859.0,0.0
1778595,318903,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Canceled,-291,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2029748,395785,Cash loans,26762.805,135000.0,139455.0,,135000.0,TUESDAY,5,Y,1,,,,XNA,Approved,-649,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-619.0,-469.0,-469.0,-462.0,1.0
1665146,341573,Consumer loans,8817.93,33291.0,30951.0,3330.0,33291.0,WEDNESDAY,12,Y,1,0.105792501014344,,,XAP,Approved,-2625,XNA,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2594.0,-2504.0,-2504.0,-2495.0,1.0
1516464,361426,Consumer loans,45351.9,251959.14,201564.0,50395.14,251959.14,MONDAY,18,Y,1,0.2178324979056669,,,XAP,Approved,-2749,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2500,Consumer electronics,5.0,middle,POS household without interest,365243.0,-2718.0,-2598.0,-2598.0,-2589.0,0.0
2237740,114139,Cash loans,,0.0,0.0,,,SATURDAY,8,Y,1,,,,XNA,Canceled,-261,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2054520,311784,Cash loans,49155.39,450000.0,525726.0,,450000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-268,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-238.0,92.0,365243.0,365243.0,1.0
2734184,383425,Cash loans,32796.9,180000.0,180000.0,,180000.0,WEDNESDAY,14,Y,1,,,,XNA,Refused,-310,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Country-wide,79,Connectivity,6.0,low_normal,Cash X-Sell: low,,,,,,
1390866,189760,Cash loans,16185.375,351000.0,415863.0,,351000.0,TUESDAY,8,Y,1,,,,XNA,Approved,-1050,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-1020.0,390.0,365243.0,365243.0,1.0
2492175,431193,Cash loans,49529.025,675000.0,709749.0,,675000.0,THURSDAY,18,Y,1,,,,XNA,Approved,-886,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-856.0,-346.0,-406.0,-400.0,1.0
1288567,200889,Cash loans,7186.455,112500.0,138487.5,,112500.0,SATURDAY,10,Y,1,,,,XNA,Approved,-1323,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-1293.0,-63.0,-1233.0,-1231.0,1.0
1284468,294068,Consumer loans,4714.11,38520.0,16546.5,22500.0,38520.0,TUESDAY,13,Y,1,0.6275734177082569,,,XAP,Approved,-2801,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,5,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2770.0,-2680.0,-2680.0,-2677.0,1.0
1858377,386149,Revolving loans,6750.0,135000.0,135000.0,,135000.0,SUNDAY,12,Y,1,,,,XAP,Refused,-369,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1254792,196371,Cash loans,12397.05,211500.0,239418.0,,211500.0,MONDAY,11,Y,1,,,,XNA,Approved,-507,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-477.0,213.0,365243.0,365243.0,1.0
1805567,432040,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-298,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
